transaction_id,customer_id,product_id,store_id,transaction_date,quantity,discount_applied,total_amount,channel,payment_method
688fde1d-8a8a-496c-998e-06f6539771fc,2a815726-ac9f-4c24-b56b-a9b8dd581e09,e0fdce3d-a2c8-45a5-81dd-e4d66b5da945,STORE_44,2024-06-08,2,0.13,408.92,Physical,Gift Card
d80f404f-bb16-48ee-9e7d-5e1d0c116a0d,d0b8c3d9-030a-4db4-acba-462a253db770,5a76418d-c37a-4146-8714-fb0a261b67d7,STORE_31,2024-03-18,3,0.18,1842.39,Online,Credit Card
54a8629c-b4c2-4538-802f-6807d273650a,573acd0d-c044-4373-9207-ec682d88aed1,f80e7f5d-6c59-4e9a-ab5a-b4b8f0f8792e,STORE_21,2023-04-24,2,0.29,1407.94,Physical,Cash
4117e48b-26d8-49d4-a3db-a21fbdeb28c9,971018d2-3a83-400f-96b5-6d3b2296156b,c3413f96-f860-4369-9e06-9b2f955f021a,STORE_36,2024-09-21,4,0.06,3153.96,Physical,Gift Card
16b2dea4-e42f-4660-be74-7376007100c8,d49ef6e7-3826-4860-a9d3-d5dd98c6173e,c999ab66-8a2f-4c05-a70a-7eaf9642644b,STORE_47,2022-11-21,5,0.12,2463.6,Physical,Gift Card
214256c9-1f3f-4ffe-966f-39004419c520,946e9c35-365e-4f47-b4b8-dd05bc9270f4,9274e0a8-5606-45a9-a147-34d11c59f65c,STORE_47,2023-02-21,3,0.17,2049.84,Physical,Gift Card
cd0cbc68-73e0-46ef-9814-7705164bdc14,6d202a85-89e4-4ac3-85ec-2e5c5d710ba3,19e2da24-4e4a-4300-a402-c0bb5f1e1046,STORE_9,2024-03-28,1,0.05,350.02,Online,PayPal
6d135181-7257-4f96-a9a2-441103bc7e80,2e8205f9-1d3e-4d95-8c14-3e2a05d29b90,641b8d5f-0d68-4337-bfae-cd9ab24cb806,STORE_6,2022-09-17,5,0.15,2847.16,Online,PayPal
210e8eba-f73c-496d-8b8b-91700145cce0,218bcf65-fef2-432e-8a49-80c8006bbb2c,e23d2ad2-7098-45a2-9a4b-3759535b7639,STORE_18,2023-08-25,1,0.27,480.3,Physical,Gift Card
6146a805-1ef9-4c2e-8caa-ca7b37e0fa9d,415165a9-60d3-402c-a75c-f0649806bf3c,6e6e66e4-9344-4be6-8442-61395d5d8887,STORE_24,2024-02-15,2,0.07,997.39,Physical,Credit Card
421968db-9f2e-4621-8ab9-069cbf224c4b,e00b3588-125b-4eb8-ad6f-6e7a9631b6ad,00dbf824-9db1-438e-9aff-52d8fa29ec31,STORE_37,2025-01-30,1,0.11,323.44,Physical,Credit Card
f157772a-eafb-435c-908a-c934b7b22842,16c41863-925a-4ce4-8b45-3ff3777ee5bc,2b7d5807-6221-4174-9fec-ac6f244d7bd5,STORE_50,2023-06-30,3,0.26,1655.39,Physical,Gift Card
55822a06-6e49-4842-b975-bd11cde56649,941a9310-ca4f-42dd-98c0-07e8673d7a7f,4de82621-fd71-44db-884f-c9bc07f08b68,STORE_49,2024-09-21,2,0.3,633.93,Online,PayPal
2c62bced-f444-4721-a1bf-c178e208b6cb,063b4dc0-d84c-40a5-b943-28b4f52e20ea,e9283731-827d-4faf-b43e-768a7a2796b9,STORE_36,2024-11-16,4,0.22,2964.03,Physical,Gift Card
9cae3679-0557-41cb-b54c-3aced929600b,4bc1d895-201d-4538-b945-727534595770,ad91fdc2-617b-4998-8d15-76032eaafa06,STORE_45,2023-09-09,2,0.26,721.12,Online,Cash
eab480da-a101-4204-a04e-47a00647168d,3708834f-f534-4b48-b10c-6a495700da1b,4226266c-a7b8-4110-b6f6-90259a957406,STORE_25,2024-12-15,4,0.05,43.85,Online,Cash
53b4ceaf-0fa3-46ef-9b38-a89bc48e2aca,bc7072d4-36db-4b90-9dcd-5acea88b3614,7e6d8e1a-c027-4b4a-9d37-e376448b3c3c,STORE_39,2023-09-02,5,0.22,3700.55,Online,Gift Card
ffac8964-474d-4124-a7f8-45bd6de6641a,4011878e-95f0-4108-8cf2-4b9d0b1e2daa,6ec11c58-e44b-493c-9066-a64c3f432c91,STORE_14,2024-01-29,2,0.0,515.64,Physical,PayPal
5fc9cc59-83cc-432d-91a9-193ba6747742,47d828b0-03a3-40fd-a17f-287251e6f29a,9b87eeb9-45b9-41b3-a422-53fd39ca4d96,STORE_49,2025-01-11,1,0.25,186.37,Online,PayPal
68ab4cb4-2e28-4807-b651-8490435367a2,e00b3588-125b-4eb8-ad6f-6e7a9631b6ad,50def2aa-88dd-4436-9489-2ed47fd923a3,STORE_8,2025-06-24,3,0.27,703.01,Online,Gift Card
12859c15-7c97-4183-a322-2c01fe812dab,d12ce9b6-8df3-4914-ac62-07b23fb81247,566a624c-a0ac-4273-b8fe-7ae950d14339,STORE_17,2025-02-10,4,0.17,1966.64,Online,Credit Card
afd44043-1ef0-4100-8dd0-06a3b1411ad3,aad9a78b-cb45-440b-9bd1-905c991941f1,069ca008-aa4f-4f49-b58a-b507f916d70d,STORE_47,2024-02-23,4,0.1,1894.32,Physical,Cash
f3449d02-45d2-4815-aaca-9e4b7d7d012d,236e8f72-ab9b-42ea-876e-64e38ff459cb,9999fd0a-7fc4-4281-867e-166e0a07d6a0,STORE_45,2024-09-21,5,0.25,3605.21,Online,PayPal
2a8bbd92-f423-4958-af7c-d4b986e1161a,94353b61-1bcc-4b05-b53d-2ae04999a072,dbad0ba4-5ae7-4783-8e0a-c63d0326fe99,STORE_44,2024-11-10,2,0.05,1378.36,Physical,Gift Card
48dace66-7e98-490e-bcea-0ffb0c67b6e4,746044c1-2a92-451e-a48b-ca827dbb6ed8,7e6d8e1a-c027-4b4a-9d37-e376448b3c3c,STORE_41,2025-02-05,4,0.27,2770.67,Physical,PayPal
40b889bb-b997-4856-95ef-b200a51266b0,4b967984-03c5-48a3-927f-97d78c6d938e,28393b06-27d3-4764-91df-66ab772f2ada,STORE_50,2023-01-25,4,0.21,2529.8,Physical,Credit Card
baa8cc99-5a14-4a86-8c99-89ac8e9f4ce5,1e15708d-bc36-4fdf-8236-47332cfaf5d8,b9feaf57-7c6c-4761-a778-d56b56db1246,STORE_4,2023-11-16,2,0.08,1353.49,Physical,Cash
209d436c-6ef9-4903-8156-bb2169fbbae4,bb99ac34-b242-4c8a-bb9c-03fba4202b1f,e6655c93-771b-4123-ada0-b9ef82c3a448,STORE_39,2022-11-27,2,0.27,179.03,Online,Gift Card
a332dd94-9342-4c8b-b965-d2212c89f92e,7e5f049d-028d-4f28-93a6-ede7756a4971,bddaada0-5a98-475c-a26b-d8fcb311090d,STORE_50,2023-03-19,3,0.02,1751.77,Physical,Credit Card
2955556c-98ba-40ae-a017-62c9b3546707,df2329c6-01d2-453f-b446-1c9c18477772,ad91fdc2-617b-4998-8d15-76032eaafa06,STORE_24,2025-05-12,3,0.12,1286.31,Physical,PayPal
f1e0193c-65a6-4b3a-90a4-146a157eccf3,16a0b2e6-f5bd-4d74-9c35-7e2e14d98049,e23d2ad2-7098-45a2-9a4b-3759535b7639,STORE_1,2023-12-13,2,0.15,1118.52,Online,Gift Card
21a4d904-8481-4eb3-9e82-efebebd0c253,d1b1548f-333d-4863-b10c-e8f30e111ee3,210dc8a4-c733-4d53-9240-c7bd9446f9a6,STORE_19,2022-09-06,1,0.19,737.11,Online,Gift Card
6818cd60-4e26-4cee-9c4d-4d14acf888b6,429fc61c-c042-4576-91a0-6ff9d99cac4a,d257a260-25cc-4edf-8ec1-0ba741314509,STORE_5,2024-09-01,3,0.22,1186.78,Physical,PayPal
0621c147-2833-4760-8717-69255ee40819,43ae9996-cfdc-428d-b0d9-25cb399171cd,2b7d5807-6221-4174-9fec-ac6f244d7bd5,STORE_3,2024-10-03,1,0.0,745.67,Physical,Credit Card
e05affc7-b6c1-462e-9311-67f46a8d5e39,8ce0e00e-653c-4280-a6e5-af4db39703ae,84e4971b-64e7-4b01-8574-bf8902489dac,STORE_12,2023-04-19,3,0.2,1113.7,Online,Gift Card
4e440892-107f-466d-b19f-79a0d8d18978,21e6e0f4-a545-4d8a-8e01-bb7bc04357ed,186ece8a-cbe6-44df-ae4d-fb63a2234695,STORE_9,2025-04-01,4,0.02,3163.48,Online,PayPal
4a7d87ea-37b1-40cd-a504-981dc7579870,9a3af5d8-b91b-4cf0-abca-a72bb004105d,014afe2e-58b6-4f09-b546-3dd108253475,STORE_8,2024-12-26,2,0.14,614.18,Online,Cash
1f769ab3-a364-4925-93e0-4794b3768854,dd36d08b-c290-4026-9243-45a64c19635d,50def2aa-88dd-4436-9489-2ed47fd923a3,STORE_20,2023-06-09,2,0.25,481.52,Physical,Credit Card
97d942f6-0f0c-49d9-ba55-e689788be3c8,31f1aaed-cc71-42af-be72-9582f518318b,4226266c-a7b8-4110-b6f6-90259a957406,STORE_31,2023-07-11,3,0.04,33.24,Online,Gift Card
eddf57c6-76fd-49ed-a88c-e2d6b480a6a1,e3ef38cb-2472-49ea-babe-c1b7cbea7800,28393b06-27d3-4764-91df-66ab772f2ada,STORE_5,2023-06-23,1,0.2,640.46,Physical,Credit Card
4890ac26-4cfe-4662-9e7d-7dd2f3383183,490ba204-29c2-446e-84cc-0f3ae643fb79,c67bf756-cb66-4a79-a4ef-407c9506e9a1,STORE_1,2024-01-24,2,0.13,1735.44,Online,PayPal
24cd043e-8b9a-43f1-88e6-145c1ba71b60,079ef3f2-c045-45d5-a861-8ca72d7d3674,80089918-5997-4e7e-8e76-67429c837c5c,STORE_28,2023-09-30,1,0.27,99.2,Physical,PayPal
3825646d-ef1e-46d5-84db-a755adf72b33,e1e249ed-af52-4688-8d18-72fe84013d39,751f7942-f32e-451b-b300-bbb25f689a94,STORE_5,2025-01-04,1,0.25,326.08,Physical,Credit Card
d03bac99-63dc-4a69-a6c9-5ea012c2a484,3b3aca17-23d6-448d-be72-3d54a431f7c5,751df8e2-810c-4f50-b75c-bb19bb15a026,STORE_36,2024-09-20,3,0.13,1381.79,Physical,Credit Card
c4433641-9222-40cd-b5e3-173c92835a39,0bcf9c9a-8bde-4f7d-adb5-64d094e62df8,6b308c8b-936c-4dbf-b8af-70ddda8f0574,STORE_3,2022-10-21,4,0.23,2445.34,Physical,PayPal
886fd785-1efe-402e-a0d6-64ec4254c8ed,404b9964-a5af-492b-94d2-e9b9f85445a7,0c6632b8-04fa-4cb2-ad63-103f2cfba759,STORE_21,2024-08-19,2,0.06,301.42,Physical,Credit Card
6f1dace8-19bc-4643-9516-a4f183635cf6,a28e152b-9f7d-4bec-9bcf-24e0a731940b,5614c3ed-b079-4f98-ad0e-7fe248c84cad,STORE_14,2024-11-23,1,0.3,95.57,Physical,Cash
b21cf9b5-a1f1-4a82-a3d4-eb314ab24fb9,ee3494d6-26f3-4fcc-9b87-8af0d5e011bc,a94ee64b-037e-403e-b328-ffaab6a438bf,STORE_8,2023-08-11,1,0.07,716.87,Online,Credit Card
00ab2f78-7285-4521-bcbe-497841c75597,1b1538d2-8a0e-4bd7-bb4b-470fced0aaed,4226266c-a7b8-4110-b6f6-90259a957406,STORE_48,2023-06-22,2,0.01,22.85,Physical,Credit Card
7a60d8b2-f9dd-4544-af0e-2b6a172c4fc5,ea348813-694f-430a-be0d-024a27504602,312845e6-ca5c-4380-871a-e76f5442fa69,STORE_22,2024-05-13,3,0.17,601.81,Online,PayPal
6305f8eb-461f-4668-a11a-14e1e6176fdb,01e5cbdf-53de-47f1-8a31-cc40a9eb7ab1,9ef11f8a-d78a-4f2f-9198-d53adb63e3e3,STORE_29,2023-09-11,5,0.12,1220.69,Physical,Gift Card
457101cb-0aef-4a03-bda4-43a2da390a31,e165b778-823c-492b-831e-1b3a47533674,a94ee64b-037e-403e-b328-ffaab6a438bf,STORE_41,2023-03-18,2,0.06,1449.16,Physical,Cash
25c21064-ecd4-4c44-a0e4-c74f2d380ff5,28741e69-5380-4c20-ac81-3a36646306db,216822c1-ec87-4a70-8427-9bef175c9ef1,STORE_3,2024-05-06,2,0.0,1559.68,Physical,Cash
2d29b4b5-5135-4823-865a-299b526ca2ef,87edf907-414c-40ee-a568-504e403ac847,7f444938-f3a9-461e-bd29-1bd41015f5cd,STORE_1,2022-08-07,4,0.06,1307.73,Online,PayPal
e3d93c04-1665-4c3a-b459-6714d3e17254,f1ff5dc0-2b5f-4a6d-af59-b152b3d2039c,9274e0a8-5606-45a9-a147-34d11c59f65c,STORE_23,2022-11-26,3,0.19,2000.45,Online,Cash
4b2c5482-6937-43d1-92fa-83be6763a23e,f23028ed-3455-4f7b-ab63-e1df91df4099,b9feaf57-7c6c-4761-a778-d56b56db1246,STORE_23,2022-10-11,1,0.27,536.98,Online,Gift Card
1c86c857-b871-49d0-a6d9-faade9c10caa,32295b58-89a7-4653-ab6e-128063e470e0,df56f535-e20c-4499-b69e-10a77129c045,STORE_26,2024-03-22,5,0.15,4217.44,Physical,Credit Card
4f7648be-ba91-4487-967b-81f13fcb0f44,30cf8f75-89b0-4328-98cc-750de32b5e99,4de82621-fd71-44db-884f-c9bc07f08b68,STORE_13,2023-06-30,3,0.29,964.49,Online,Cash
59451f7f-2dd1-4785-9903-68e6b40cf760,f0858215-ff55-4b96-bc4f-678855259c72,267f0b59-1fd0-4558-9bf3-6cda06fe4773,STORE_45,2024-09-16,2,0.1,723.96,Online,Cash
6535231c-ea60-4e44-9c75-72b2a6fd2a08,7382d7e4-170b-4d3c-9913-948986053898,216822c1-ec87-4a70-8427-9bef175c9ef1,STORE_14,2025-03-27,1,0.1,701.86,Physical,Gift Card
18ae708f-5d5a-46db-9312-24d54bf575e6,f5c27bbb-b9fa-49c3-9680-fda062f11eda,49a21c0a-80b6-4ab9-b6ad-c5bac98f19e6,STORE_32,2024-09-04,5,0.19,1261.66,Online,PayPal
efa16b66-9264-4c25-8e60-1ca2c8e14902,05a8df7e-0cbf-4214-a02c-9682f8ef0ade,e10ef2b8-4b43-4d7e-99f9-fd6e77c508ae,STORE_30,2025-05-10,5,0.21,3382.94,Physical,Credit Card
ef336a36-13c6-4300-9dc9-18a6686c825c,78b6a84c-aaa4-4ad6-a783-c1e311a0ea76,243c9ca8-3864-4911-8543-67f00abc0a43,STORE_35,2023-11-02,1,0.18,743.34,Online,Credit Card
a24084bd-e287-4326-85ea-1d854cfa68c4,b775c82c-b262-4196-b9d3-1963ce6e378c,0fa50111-ba3d-405f-b710-2a5e4f97b60b,STORE_48,2024-04-06,2,0.22,381.45,Physical,PayPal
a948dea7-1878-4161-86eb-4453b079fd44,60068258-02fd-4d53-ab1b-8e0d3f97c7fa,84e4971b-64e7-4b01-8574-bf8902489dac,STORE_2,2022-12-23,1,0.04,445.48,Online,Gift Card
5b909a9c-6838-442d-bb67-aca68c81408f,f81cb191-be52-4138-b5f7-16dbfa9d0ab1,034a6aaf-31f9-4ff2-a26f-2bd5571523d5,STORE_6,2024-03-12,2,0.05,1167.17,Online,PayPal
605e73b3-bee9-40f9-baee-503470d2e387,afc17823-9a69-4b58-a9b8-b5188b2ce461,ad4c66e1-9cf1-4c8c-920a-97bbe5ca7984,STORE_42,2022-09-29,2,0.28,970.17,Online,Gift Card
7e6d10b9-6074-4bf0-b166-0cd32f6de2c5,094d8f80-716b-48ef-8f4a-6694c99197c0,93b600f2-171b-420e-bd0e-4119cfc2bda5,STORE_20,2024-05-17,2,0.08,695.87,Physical,Credit Card
17f14ea4-103e-4f4b-89ad-6d1e4e25860f,880a3085-ea05-4d34-9558-fa9d81baf772,84e4971b-64e7-4b01-8574-bf8902489dac,STORE_11,2025-06-14,4,0.19,1503.49,Physical,Cash
3b9588f4-e7c8-423e-a023-9c3eb2dea331,4868de17-cbf6-4249-acd1-66d8a37242b8,cb0a5e4b-2785-4e41-8c88-20c5a3b222d5,STORE_20,2022-08-31,2,0.25,950.55,Physical,Cash
b0796ca1-ee11-4224-85a5-9fd2de7cc7c4,e15eda49-6393-4526-85dd-5b63ae1727d8,00dbf824-9db1-438e-9aff-52d8fa29ec31,STORE_45,2024-06-14,2,0.06,683.23,Online,Credit Card
4c85568e-8c07-4daa-9e23-c3e12be937cb,f89f753e-7a8b-498f-b72e-6834f8a24b3d,dbad0ba4-5ae7-4783-8e0a-c63d0326fe99,STORE_2,2023-12-04,2,0.18,1189.74,Online,Gift Card
28b84b84-c0be-4776-8b70-123378098a2d,0d31d188-6bdb-43f3-8787-21aa1d2c9884,874d5c7a-9a09-486d-815c-304a9afeac7b,STORE_20,2025-06-15,3,0.06,2282.23,Physical,Credit Card
ca89c45b-d8a7-49ad-9305-6e5778c02318,a6da3188-9199-4f61-b4bd-d0f1da13a67d,ccf86082-ad2f-4da0-93a6-bfc8c828de02,STORE_26,2022-11-23,4,0.02,2131.11,Physical,PayPal
5de495e7-9bfb-4d0d-b9d6-6cc9318e8535,732f514d-3b10-4b7f-a434-f93475cc7351,210dc8a4-c733-4d53-9240-c7bd9446f9a6,STORE_44,2022-10-28,2,0.28,1310.41,Physical,PayPal
40e2e12c-00eb-4069-be59-3516e4f5931b,46104518-f627-4eb7-b81f-9851fa1dbe39,29450410-6aa7-4731-9c9a-5b3e7204a81d,STORE_39,2023-01-17,2,0.18,1308.31,Online,PayPal
9087ac10-92a3-4caf-bbf7-490fa1fb1d24,619f0c85-3b9f-4da1-aa5b-0451457ffc0c,511c9048-ed8e-40c5-afd7-94de2be586e6,STORE_12,2023-11-09,5,0.02,735.44,Online,Gift Card
36b94b28-f932-4df3-a218-e0c7458e2f4c,551f60e8-6752-43fa-bbb4-f9ae1a306744,e1ed9224-472d-432f-94bb-42a6e18df196,STORE_7,2024-04-11,2,0.22,1185.05,Physical,PayPal
c242cf4f-b902-4cc4-a291-83b376dc1b14,db683e4b-4a9b-4c76-958a-418d2a7c8967,054aba6b-25d6-4c3b-abde-7c22badad029,STORE_30,2024-11-28,2,0.18,512.42,Physical,Cash
e7216d43-5fbf-4807-bd5e-12ff6762ec80,12f63779-3b72-4840-b401-57d78f4744e7,64dc4a34-52a6-4441-b958-536cd9847b43,STORE_5,2024-02-18,5,0.13,1021.21,Physical,PayPal
2f016e13-cdd1-4ead-8352-333a9f54417b,f33b3bb4-535c-458e-a066-bf43b6adb47c,7ebb2dba-c02e-4554-9f3e-0bf85a156e3e,STORE_27,2024-01-21,4,0.02,3090.41,Physical,Cash
9eec8392-2d44-4c65-bedc-88ca2689946c,70ed8f20-d354-4035-87b0-487158802b7a,1ed7ea04-0221-40cb-99c3-e9f7947c4b4a,STORE_29,2024-10-06,4,0.05,2348.93,Physical,Gift Card
afeb3805-c9d5-48d0-8fdb-13f931ca499a,d27979fc-f98a-4091-b23e-d361988cd799,9b421ca1-4918-43e8-9160-41a9a96e730d,STORE_12,2024-11-25,5,0.18,3828.79,Online,Gift Card
a8c9f32a-e575-4dce-953d-79279a3191ca,dbb6002e-c14e-4376-ac9e-96f7875b0559,35fd8484-b9af-4d3e-8576-ed7ccaec79df,STORE_4,2023-05-29,4,0.01,2972.34,Physical,Gift Card
0f506120-914c-4d2b-a115-a50cc6bbcab0,941a9310-ca4f-42dd-98c0-07e8673d7a7f,6adda971-db75-4162-8aa2-52cd15cd3780,STORE_43,2024-12-05,1,0.23,30.41,Online,Cash
5586e72c-baca-4fb3-8f25-f1728c7ca6af,645562fc-589c-4764-b04e-11584f21c691,5c7d953e-c1c2-4240-8564-ee30322e1f93,STORE_10,2023-05-22,5,0.22,3702.54,Physical,Cash
cd02cf1b-9ec1-4cb4-bafd-7e3126a33a79,31e808c8-0927-4d2f-a9b4-5fa235f4dfc6,457e8811-1274-4082-a3ff-4c01aae0c168,STORE_24,2024-08-31,4,0.09,2087.43,Physical,Cash
7d188801-7c3b-4742-97fc-31818e9e5cc9,a15b319d-e8f5-4a55-9c53-23f22c0286b6,312845e6-ca5c-4380-871a-e76f5442fa69,STORE_39,2024-08-20,5,0.18,990.93,Online,Credit Card
0fbf1777-f534-4f7d-b02f-159d3a89b369,26e60037-6bce-4614-b9b1-c8c1e027e6cf,1a0c739f-ab96-47a1-a275-2c8e2e8e8628,STORE_3,2024-05-26,2,0.21,517.37,Physical,PayPal
d33cbeea-da0b-4eed-9921-7ff92951f02f,9010ce66-725b-4048-882e-1b4b2ca13301,8bb7dcb7-9c67-4beb-8bb3-2586c4c22a11,STORE_7,2023-05-26,2,0.0,1994.18,Physical,Cash
1f7b22e5-cfa0-4f53-ba50-f60369197d12,931c2193-57f7-405c-9b79-1b2f63d30dce,6200dca5-3564-4234-89f9-418a0b002d5b,STORE_43,2025-04-15,4,0.28,1105.06,Online,Gift Card
941f578e-c9cd-411a-94bf-07a1dda36d8c,5ad3f802-4475-408c-af5b-4d9f76781b51,a14f20af-4d67-40a7-a032-bb2ba519efe8,STORE_18,2024-08-16,4,0.15,2332.03,Physical,Credit Card
71f8e7dd-0130-43e0-a22e-26086572be3b,1bc8fa30-11e7-47c6-b190-f20d7f1911de,ccf86082-ad2f-4da0-93a6-bfc8c828de02,STORE_34,2024-10-28,1,0.3,380.55,Online,Credit Card
a622e575-1b2a-44c3-8c07-4921e07fce0b,79134124-2815-4e8a-9a8b-30a690d3c33a,6fbd3d08-f773-40db-be96-bef8920d6237,STORE_5,2024-09-09,5,0.05,2191.41,Physical,Gift Card
0ec67ee4-a999-41dd-8a7d-3f562235ae55,e07b0235-79c1-49c1-be27-23d1014dbf06,6b308c8b-936c-4dbf-b8af-70ddda8f0574,STORE_41,2023-12-18,3,0.15,2024.55,Physical,Gift Card
1e5dc265-ca8d-488a-a704-856a02eef888,d97fafe2-1b9f-4e0a-9cf0-a49b112e7a4e,210dc8a4-c733-4d53-9240-c7bd9446f9a6,STORE_13,2024-08-06,1,0.2,728.01,Online,Gift Card
787302f7-682b-47fe-aba0-5f9f02b158e7,16b42821-42c5-48e9-8158-64fb162faa14,c92db5d4-4c74-4ba7-9d9f-62faa5176e50,STORE_23,2023-12-01,2,0.14,993.09,Online,Cash
c47d88f4-4a2e-422f-ad4a-2eb6e30a43a3,eaf3f884-6ea1-46e6-8a14-b42db7b281ff,e9283731-827d-4faf-b43e-768a7a2796b9,STORE_23,2022-09-09,2,0.08,1748.02,Online,Gift Card
9f4936b6-81c9-4c7f-92ca-8be30449248f,7b4663fb-4d3a-4fbb-a22d-52a84fc50480,d257a260-25cc-4edf-8ec1-0ba741314509,STORE_45,2023-05-11,3,0.07,1415.0,Online,PayPal
58148845-6765-45fa-a1f4-e3a5c9161458,dfb00c21-84b6-4955-95be-5c1ba352441d,c3413f96-f860-4369-9e06-9b2f955f021a,STORE_26,2022-08-08,1,0.23,645.89,Physical,Gift Card
bf8e1194-bb1b-4de9-9ccb-5961ab4edb9f,b24fa74f-f1ce-4dba-ae86-2aecbb35f88d,3cccac1c-7b7e-4a2f-b0d3-a37445c7c8fd,STORE_1,2024-10-05,5,0.29,2570.31,Online,Credit Card
0d714363-0a92-4ea1-87a6-e238cf2375d7,96af99df-422a-4683-bf3a-6339c76529ec,6b308c8b-936c-4dbf-b8af-70ddda8f0574,STORE_12,2025-06-09,2,0.26,1175.03,Online,PayPal
8d5e4b0d-5467-4cce-a2e7-61693b397260,42324c90-184f-483b-9530-4b44873309e4,61d69ac6-c512-47c9-aa23-fbbf8c402fd5,STORE_5,2024-12-04,3,0.21,2291.7,Physical,Gift Card
b66c256e-fd2c-4db3-9992-29c65b25ac51,e2fb47ab-a5cf-41a2-b500-caa22c8a7613,b9feaf57-7c6c-4761-a778-d56b56db1246,STORE_2,2024-04-04,4,0.23,2265.62,Online,Credit Card
81b7ee67-d278-4ff1-bf00-b066e496170c,881111f4-e287-4903-ab36-98aff667cfe3,9e6cee8a-475a-480d-ae55-48442acf11d2,STORE_6,2023-02-22,5,0.23,3760.41,Online,Cash
63801fcd-3f3f-4bb3-8ea1-4c1262b1a311,5217b395-5058-4dd7-90d1-d6e7ca75dd96,52e61ccd-12fe-48fa-a0a8-3d5d744c4920,STORE_22,2023-05-02,3,0.22,1004.63,Online,Gift Card
9cd1c03d-97af-4b4a-b690-a6f2e04c3393,f411a6b9-e75e-4bd0-8741-4b41b4c54721,6a09cc73-631d-491a-8a1f-6f40af4e07a5,STORE_50,2024-04-04,1,0.3,58.86,Physical,Gift Card
2f64954e-f4e5-455f-9626-566626ee754b,2dc38ab2-a261-4b81-981a-95106acdb057,ecd8a82c-77d4-4e26-b151-139250114c40,STORE_24,2022-07-17,1,0.02,49.25,Physical,Gift Card
06956ece-12af-45ce-88ed-fe3aff3df68b,59234386-c70d-4d0b-a2cd-10907eaabbda,de956350-d832-4382-90e1-186f30fcf2e6,STORE_6,2025-06-23,4,0.2,226.59,Online,Gift Card
f37d4eda-55ba-4ee9-b5b3-022f59be1ada,4d546a51-fb13-491d-8d99-8a8c3cff1ec5,520e5635-d97f-48de-b58c-326e7507c95c,STORE_18,2023-06-28,2,0.11,1419.55,Physical,PayPal
ab2baa72-18e1-40ec-a11d-b91ba48931dd,189a18f5-15b9-4872-acc1-1a082e7d47f9,9ccee7cf-d05a-4f5f-9e19-f9d1fa3a0181,STORE_34,2023-08-23,4,0.05,2968.64,Online,Credit Card
6d5678cf-9317-48b4-97c4-1907f1d83959,a530b723-90ce-43e7-90f6-2adc5de56d67,61d69ac6-c512-47c9-aa23-fbbf8c402fd5,STORE_32,2025-01-21,5,0.24,3674.45,Online,PayPal
b61388fb-90c2-4b37-bf39-6911037338db,67f04e0d-bf88-4f73-ae24-9a0f3cf9b174,243c9ca8-3864-4911-8543-67f00abc0a43,STORE_11,2023-08-29,1,0.22,707.08,Physical,PayPal
7d36fe6c-98ce-407d-a910-c92905c218b4,182f4b59-765e-47e3-82c0-27e9afa88ab9,9a89f9f8-0cfd-48c4-a22f-3ffc462e0739,STORE_17,2023-12-27,4,0.13,1017.34,Online,Credit Card
de4d9505-2874-49ad-b671-d6b71e05340b,a963ab71-0df3-4b9c-b3c2-e8de5b2cadf4,d257a260-25cc-4edf-8ec1-0ba741314509,STORE_31,2023-06-19,1,0.09,461.52,Online,Gift Card
3bd61eda-085a-47e3-a22e-2a1acab7700b,94c8ebae-d8c1-4b03-bd6f-2ea34612dd67,35fd8484-b9af-4d3e-8576-ed7ccaec79df,STORE_24,2023-03-26,3,0.02,2206.73,Physical,Credit Card
df51039d-e763-49b9-9177-9728cb5a96a4,002e1bb2-1bb7-443d-8a0a-42c27121d35c,641b8d5f-0d68-4337-bfae-cd9ab24cb806,STORE_25,2023-11-06,4,0.15,2277.73,Online,Credit Card
b4c54cb7-082f-47df-b779-c03b4c721243,2320c302-e0cb-4820-a950-f2f9c93714f1,06584462-cc27-4f15-895e-ee45ebabf4be,STORE_19,2022-08-02,1,0.08,281.35,Online,Credit Card
380790f0-000d-4673-a879-f130810fc74b,0f4c73b3-1234-4688-ad73-ee8c05ea4d39,834a25b9-78d8-4af7-9c02-8545d25870c6,STORE_7,2022-10-07,1,0.06,106.94,Physical,Credit Card
78dd3cb0-acfa-4e17-b93c-62e2e5401239,7cf1b2fc-53dc-46e9-b274-a86688576b04,0eb4ebdb-d167-499c-9f3a-588a2236b69d,STORE_36,2024-08-21,5,0.16,1154.71,Physical,Cash
edbee350-a920-4d06-92cc-da8df3a118d2,9c061e0d-0ca5-4074-90d5-5f77be82b7ff,9ef11f8a-d78a-4f2f-9198-d53adb63e3e3,STORE_19,2025-04-04,4,0.23,854.48,Online,Gift Card
87de494b-ef34-4444-a309-cb6affad2f0b,0858f753-930b-4ac5-b6f3-a247e3c4b642,ab93e21d-1265-442f-82ab-e7fba6506e86,STORE_42,2024-06-02,3,0.2,2131.56,Online,Cash
f9e1a343-0ca5-421e-978f-7fc10f3be243,3e160ce3-040c-411a-95f8-95e7e9e21bf4,dfd73636-6b4c-4ba9-81cb-94b218de6b07,STORE_7,2024-04-19,2,0.28,825.96,Physical,Gift Card
